,image_url,link,title,manufacturer,model,generation,year,min_price,max_price,mileage,time_online,last_seen,date_listed,sold,site
11146,https://img.autotrader.co.za/30818951/Crop640x480,,2023Suzuki Jimny 1.5 GLX AllGrip Auto,suzuki,jimny,4th gen - JB74,2023,359900,359900,24000,18 days 01:45:05.217816,2024-08-24 15:41:58.857388,2024-08-06 13:56:53.639572,True,autotrader
11147,https://img.autotrader.co.za/30825249/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27499602,2024Suzuki Jimny 1.5 Glx Allgrip 5-door Auto,suzuki,jimny,4th gen - JB74,2024,469900,469900,1000,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11148,https://img.autotrader.co.za/30844965/Crop640x480,,2024Suzuki Jimny 1.5 Glx Allgrip 5-door Auto,suzuki,jimny,4th gen - JB74,2024,499900,499900,10000,5 days 18:27:40.743839,2024-08-12 08:24:34.383411,2024-08-06 13:56:53.639572,True,autotrader
11149,https://img.autotrader.co.za/30845427/Crop640x480,,2024Suzuki Jimny 1.5 Glx Allgrip 5-door Auto,suzuki,jimny,4th gen - JB74,2024,449900,449900,5000,20 days 05:49:25.376565,2024-08-26 19:46:19.016137,2024-08-06 13:56:53.639572,True,autotrader
11150,https://img.autotrader.co.za/30852736/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27501972,2022Suzuki Jimny 1.5 GLX AllGrip,suzuki,jimny,4th gen - JB74,2022,349900,349900,37647,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11151,https://img.autotrader.co.za/30721613/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27502413,2022Suzuki Jimny 1.5 GL Allgrip Auto,suzuki,jimny,4th gen - JB74,2022,359900,359900,33700,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11152,https://img.autotrader.co.za/30903408/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27505816,2021Suzuki Jimny 1.5 GLX AllGrip Auto,suzuki,jimny,4th gen - JB74,2021,349800,359800,35375,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11153,https://img.autotrader.co.za/30919705/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27507185,2024Suzuki Jimny 1.5 GLX AllGrip Auto,suzuki,jimny,4th gen - JB74,2024,449900,449900,1500,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11154,https://img.autotrader.co.za/30948289/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27509263,2024Suzuki Jimny 1.5 Gl Allgrip 5-door Manual,suzuki,jimny,4th gen - JB74,2024,499900,499900,12033,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11155,https://img.autotrader.co.za/30957111/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27510101,2024Suzuki Jimny 1.5 Glx Allgrip 5-door Manual,suzuki,jimny,4th gen - JB74,2024,479900,479900,0,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11156,https://img.autotrader.co.za/30966661/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27510737,2021Suzuki Jimny 1.5 GLX AllGrip,suzuki,jimny,4th gen - JB74,2021,329750,334750,34000,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11157,https://img.autotrader.co.za/31012496/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27510888,2024Suzuki Jimny 1.5 Glx Allgrip 5-door Manual,suzuki,jimny,4th gen - JB74,2024,429900,485900,1500,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11158,https://img.autotrader.co.za/30995164/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27512918,2024Suzuki Jimny 1.5 GLX AllGrip Auto,suzuki,jimny,4th gen - JB74,2024,415000,415000,0,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11159,https://img.autotrader.co.za/27336613/Crop640x480,,2020Suzuki Jimny 1.5 GLX AllGrip Auto,suzuki,jimny,4th gen - JB74,2020,329900,329900,73000,19 days 18:25:44.087770,2024-08-26 08:22:37.727342,2024-08-06 13:56:53.639572,True,autotrader
11160,https://img.autotrader.co.za/30999686/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27513311,2024Suzuki Jimny 1.5 GLX AllGrip Auto,suzuki,jimny,4th gen - JB74,2024,449900,449900,0,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11161,https://img.autotrader.co.za/31001845/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27513442,2024Suzuki Jimny 1.5 Glx Allgrip 5-door Auto,suzuki,jimny,4th gen - JB74,2024,449900,449900,0,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11162,https://img.autotrader.co.za/29029374/Crop640x480,,2022Suzuki Jimny 1.5 GLX AllGrip Auto,suzuki,jimny,4th gen - JB74,2022,359900,359900,18500,20 days 05:49:25.376565,2024-08-26 19:46:19.016137,2024-08-06 13:56:53.639572,True,autotrader
11163,https://img.autotrader.co.za/31028655/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27515636,2024Suzuki Jimny 1.5 GLX AllGrip Auto,suzuki,jimny,4th gen - JB74,2024,409800,419900,140,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11164,https://img.autotrader.co.za/31060079/Crop640x480,,2020Suzuki Jimny 1.5 GLX AllGrip Auto,suzuki,jimny,4th gen - JB74,2020,389900,389900,22000,5 days 22:49:54.340125,2024-08-12 12:46:47.979697,2024-08-06 13:56:53.639572,True,autotrader
11165,https://img.autotrader.co.za/31090473/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27520377,2024Suzuki Jimny 1.5 Gl Allgrip 5-door Manual,suzuki,jimny,4th gen - JB74,2024,369900,389900,3600,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11166,https://img.autotrader.co.za/31122693/Crop640x480,,2020Suzuki Jimny 1.5 GLX AllGrip,suzuki,jimny,4th gen - JB74,2020,349950,349950,60500,6 days 02:08:48.645392,2024-08-12 16:05:42.284964,2024-08-06 13:56:53.639572,True,autotrader
11167,https://img.autotrader.co.za/31144072/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27524241,2022Suzuki Jimny 1.5 GL Allgrip,suzuki,jimny,4th gen - JB74,2022,329950,329950,27078,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11168,https://img.autotrader.co.za/31149145/Crop640x480,,2021Suzuki Jimny 1.5 GLX AllGrip Auto,suzuki,jimny,4th gen - JB74,2021,339900,339900,34000,8 days 18:22:47.991027,2024-08-15 08:19:41.630599,2024-08-06 13:56:53.639572,True,autotrader
11169,https://img.autotrader.co.za/19528648/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27524610,2024Suzuki Jimny 1.5 GLX AllGrip Auto,suzuki,jimny,4th gen - JB74,2024,409900,415900,101,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11170,https://img.autotrader.co.za/31170524/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27526238,2024Suzuki Jimny 1.5 Glx Allgrip 5-door Auto,suzuki,jimny,4th gen - JB74,2024,459900,459900,5651,26 days 21:15:50.915609,2024-09-02 11:12:44.555181,2024-08-06 13:56:53.639572,False,autotrader
11171,https://img.autotrader.co.za/31186014/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27527347,2022Suzuki Jimny 1.5 GLX AllGrip Auto,suzuki,jimny,4th gen - JB74,2022,359900,369900,9000,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11172,https://img.autotrader.co.za/31630768/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27527981,2023Suzuki Jimny 1.5 GL Allgrip Auto,suzuki,jimny,4th gen - JB74,2023,569900,569900,13000,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11173,https://img.autotrader.co.za/31196748/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27528224,2022Suzuki Jimny 1.5 GL Allgrip Auto,suzuki,jimny,4th gen - JB74,2022,389900,389900,12000,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11174,https://img.autotrader.co.za/31215941/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27529612,2022Suzuki Jimny 1.5 GLX AllGrip Auto,suzuki,jimny,4th gen - JB74,2022,389900,389900,27385,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11175,https://img.autotrader.co.za/31221453/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27529992,2024Suzuki Jimny 1.5 Glx Allgrip 5-door Auto,suzuki,jimny,4th gen - JB74,2024,465500,465500,0,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11176,https://img.autotrader.co.za/33019115/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27530678,2024Suzuki Jimny 1.5 GLX AllGrip,suzuki,jimny,4th gen - JB74,2024,409900,419900,5000,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11177,https://img.autotrader.co.za/31281270/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27531783,2024Suzuki Jimny 1.5 Glx Allgrip 5-door Auto,suzuki,jimny,4th gen - JB74,2024,449950,459950,2500,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11178,https://img.autotrader.co.za/31294200/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27535322,2021Suzuki Jimny 1.5 GLX AllGrip Auto,suzuki,jimny,4th gen - JB74,2021,349900,349900,45000,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11179,https://img.autotrader.co.za/31302073/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27535855,2024Suzuki Jimny 1.5 Gl Allgrip 5-door Manual,suzuki,jimny,4th gen - JB74,2024,399500,399500,0,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11180,https://img.autotrader.co.za/30289813/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27535908,2024Suzuki Jimny 1.5 GLX AllGrip,suzuki,jimny,4th gen - JB74,2024,399900,415900,0,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11181,https://img.autotrader.co.za/31302685/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27535911,2024Suzuki Jimny 1.5 GLX AllGrip Auto,suzuki,jimny,4th gen - JB74,2024,430900,438900,0,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11182,https://img.autotrader.co.za/31302767/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27535916,2024Suzuki Jimny 1.5 Glx Allgrip 5-door Manual,suzuki,jimny,4th gen - JB74,2024,435900,445900,0,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11183,https://img.autotrader.co.za/29967621/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27535923,2024Suzuki Jimny 1.5 Glx Allgrip 5-door Auto,suzuki,jimny,4th gen - JB74,2024,459900,459900,0,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11184,https://img.autotrader.co.za/30289813/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27535958,2024Suzuki Jimny 1.5 GLX AllGrip Auto,suzuki,jimny,4th gen - JB74,2024,430900,438900,0,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11185,https://img.autotrader.co.za/29967743/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27535978,2024Suzuki Jimny 1.5 Glx Allgrip 5-door Auto,suzuki,jimny,4th gen - JB74,2024,449900,459900,0,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11186,https://img.autotrader.co.za/31303638/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27535995,2024Suzuki Jimny 1.5 Glx Allgrip 5-door Auto,suzuki,jimny,4th gen - JB74,2024,449499,459900,0,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11187,https://img.autotrader.co.za/31306133/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27536221,2024Suzuki Jimny 1.5 GLX AllGrip,suzuki,jimny,4th gen - JB74,2024,409900,409900,0,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11188,https://img.autotrader.co.za/31306133/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27536291,2024Suzuki Jimny 1.5 GLX AllGrip Auto,suzuki,jimny,4th gen - JB74,2024,439900,439900,0,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11189,https://img.autotrader.co.za/31307251/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27536315,2024Suzuki Jimny 1.5 Glx Allgrip 5-door Auto,suzuki,jimny,4th gen - JB74,2024,459900,459900,0,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11190,https://img.autotrader.co.za/31360077/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27540440,2024Suzuki Jimny 1.5 Glx Allgrip 5-door Manual,suzuki,jimny,4th gen - JB74,2024,445900,445900,0,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11191,https://img.autotrader.co.za/25229961/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27540454,2024Suzuki Jimny 1.5 GLX AllGrip,suzuki,jimny,4th gen - JB74,2024,398500,398500,0,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11192,https://img.autotrader.co.za/25605105/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27540493,2024Suzuki Jimny 1.5 GLX AllGrip,suzuki,jimny,4th gen - JB74,2024,398500,402900,0,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11193,https://img.autotrader.co.za/25227092/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27540504,2024Suzuki Jimny 1.5 GLX AllGrip,suzuki,jimny,4th gen - JB74,2024,398500,398500,0,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11194,https://img.autotrader.co.za/25037479/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27540537,2024Suzuki Jimny 1.5 GLX AllGrip,suzuki,jimny,4th gen - JB74,2024,398500,398500,0,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11195,https://img.autotrader.co.za/26067139/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27540558,2024Suzuki Jimny 1.5 GLX AllGrip,suzuki,jimny,4th gen - JB74,2024,398500,402900,0,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11196,https://img.autotrader.co.za/27555083/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27540616,2024Suzuki Jimny 1.5 Glx Allgrip 5-door Manual,suzuki,jimny,4th gen - JB74,2024,445900,445900,0,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11197,https://img.autotrader.co.za/28042404/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27540853,2024Suzuki Jimny 1.5 Glx Allgrip 5-door Auto,suzuki,jimny,4th gen - JB74,2024,467900,467900,0,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11198,https://img.autotrader.co.za/31386603/Crop640x480,,2021Suzuki Jimny 1.5 GLX AllGrip Auto,suzuki,jimny,4th gen - JB74,2021,349900,349900,60500,0 days 19:17:38.781027,2024-08-07 09:14:32.420599,2024-08-06 13:56:53.639572,True,autotrader
11199,https://img.autotrader.co.za/31393639/Crop640x480,,2021Suzuki Jimny 1.5 GLX AllGrip,suzuki,jimny,4th gen - JB74,2021,319900,319900,40455,20 days 23:13:45.550087,2024-08-27 13:10:39.189659,2024-08-06 13:56:53.639572,True,autotrader
11200,https://img.autotrader.co.za/32061371/Crop640x480,,2024Suzuki Jimny 1.5 Gl Allgrip 5-door Manual,suzuki,jimny,4th gen - JB74,2024,389900,389900,9932,15 days 20:26:44.901019,2024-08-22 10:23:38.540591,2024-08-06 13:56:53.639572,True,autotrader
11201,https://img.autotrader.co.za/31733532/Crop640x480,,2021Suzuki Jimny 1.5 GLX AllGrip Auto,suzuki,jimny,4th gen - JB74,2021,329995,345995,31745,23 days 22:51:46.102183,2024-08-30 12:48:39.741755,2024-08-06 13:56:53.639572,True,autotrader
11202,https://img.autotrader.co.za/31426528/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27545307,2024Suzuki Jimny 1.5 Glx Allgrip 5-door Auto,suzuki,jimny,4th gen - JB74,2024,449800,449800,4580,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11203,https://img.autotrader.co.za/31438988/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27545997,2024Suzuki Jimny 1.5 Glx Allgrip 5-door Auto,suzuki,jimny,4th gen - JB74,2024,459900,459900,1000,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11204,https://img.autotrader.co.za/31439076/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27546004,2024Suzuki Jimny 1.5 GLX AllGrip Auto,suzuki,jimny,4th gen - JB74,2024,429900,429900,1000,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11205,https://img.autotrader.co.za/31441247/Crop640x480,,2024Suzuki Jimny 1.5 Glx Allgrip 5-door Auto,suzuki,jimny,4th gen - JB74,2024,434990,439990,3500,13 days 20:03:13.130201,2024-08-20 10:00:06.769773,2024-08-06 13:56:53.639572,True,autotrader
11206,https://img.autotrader.co.za/26067139/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27546336,2024Suzuki Jimny 1.5 GLX AllGrip Auto,suzuki,jimny,4th gen - JB74,2024,421900,426900,0,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11207,https://img.autotrader.co.za/25037479/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27546340,2024Suzuki Jimny 1.5 GLX AllGrip Auto,suzuki,jimny,4th gen - JB74,2024,426900,426900,0,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11208,https://img.autotrader.co.za/25229961/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27546346,2024Suzuki Jimny 1.5 GLX AllGrip Auto,suzuki,jimny,4th gen - JB74,2024,426900,426900,0,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11209,https://img.autotrader.co.za/25605105/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27546352,2024Suzuki Jimny 1.5 GLX AllGrip Auto,suzuki,jimny,4th gen - JB74,2024,426900,426900,0,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11210,https://img.autotrader.co.za/25227092/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27546362,2024Suzuki Jimny 1.5 GLX AllGrip Auto,suzuki,jimny,4th gen - JB74,2024,426900,426900,0,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11211,https://img.autotrader.co.za/31449607/Crop640x480,,2023Suzuki Jimny 1.5 GLX AllGrip Auto,suzuki,jimny,4th gen - JB74,2023,389900,389900,12250,13 days 20:03:13.130201,2024-08-20 10:00:06.769773,2024-08-06 13:56:53.639572,True,autotrader
11212,https://img.autotrader.co.za/31561967/Crop640x480,,2023Suzuki Jimny 1.5 GLX AllGrip,suzuki,jimny,4th gen - JB74,2023,359996,369996,24818,6 days 19:51:29.918086,2024-08-13 09:48:23.557658,2024-08-06 13:56:53.639572,True,autotrader
11213,https://img.autotrader.co.za/31478770/Crop640x480,,2022Suzuki Jimny 1.5 GLX AllGrip Auto,suzuki,jimny,4th gen - JB74,2022,379800,379800,29000,12 days 18:11:05.051810,2024-08-19 08:07:58.691382,2024-08-06 13:56:53.639572,True,autotrader
11214,https://img.autotrader.co.za/32233283/Crop640x480,,2024Suzuki Jimny 1.5 Glx Allgrip 5-door Auto,suzuki,jimny,4th gen - JB74,2024,449900,449900,0,23 days 18:28:55.644879,2024-08-30 08:25:49.284451,2024-08-06 13:56:53.639572,True,autotrader
11215,https://img.autotrader.co.za/32099113/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27549470,2024Suzuki Jimny 1.5 Glx Allgrip 5-door Manual,suzuki,jimny,4th gen - JB74,2024,432900,432900,0,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11216,https://img.autotrader.co.za/31496137/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27550106,2023Suzuki Jimny 1.5 GLX AllGrip,suzuki,jimny,4th gen - JB74,2023,369900,371900,36000,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11217,https://img.autotrader.co.za/31506070/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27550794,2022Suzuki Jimny 1.5 GLX AllGrip Auto,suzuki,jimny,4th gen - JB74,2022,369900,369900,32733,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11218,https://img.autotrader.co.za/31506723/Crop640x480,,2019Suzuki Jimny 1.5 GLX AllGrip,suzuki,jimny,4th gen - JB74,2019,299900,314900,75000,9 days 05:31:18.194653,2024-08-15 19:28:11.834225,2024-08-06 13:56:53.639572,True,autotrader
11219,https://img.autotrader.co.za/31507525/Crop640x480,,2023Suzuki Jimny 1.5 GLX AllGrip,suzuki,jimny,4th gen - JB74,2023,349890,359890,7442,22 days 00:02:08.454440,2024-08-28 13:59:02.094012,2024-08-06 13:56:53.639572,True,autotrader
11220,https://img.autotrader.co.za/31509802/Crop640x480,,2020Suzuki Jimny 1.5 GLX AllGrip Auto,suzuki,jimny,4th gen - JB74,2020,299900,299900,45000,6 days 19:51:29.918086,2024-08-13 09:48:23.557658,2024-08-06 13:56:53.639572,True,autotrader
11221,https://img.autotrader.co.za/31525141/Crop640x480,,2022Suzuki Jimny 1.5 GLX AllGrip Auto,suzuki,jimny,4th gen - JB74,2022,309900,309900,84000,5 days 18:27:40.743839,2024-08-12 08:24:34.383411,2024-08-06 13:56:53.639572,True,autotrader
11222,https://img.autotrader.co.za/32042101/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27553586,2024Suzuki Jimny 1.5 Glx Allgrip 5-door Manual,suzuki,jimny,4th gen - JB74,2024,449900,449900,847,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11223,https://img.autotrader.co.za/31557403/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27554431,2022Suzuki Jimny 1.5 GL Allgrip,suzuki,jimny,4th gen - JB74,2022,329900,329900,60120,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11224,https://img.autotrader.co.za/33056510/Crop640x480,https://www.autotrader.co.za/car-for-sale/suzuki/jimny/1.5/27556058,2022Suzuki Jimny 1.5 GLX AllGrip Auto,suzuki,jimny,4th gen - JB74,2022,339900,339900,33935,27 days 19:54:10.759743,2024-09-03 09:51:04.399315,2024-08-06 13:56:53.639572,False,autotrader
11225,https://img.autotrader.co.za/31593645/Crop640x480,,2022Suzuki Jimny 1.5 GL Allgrip,suzuki,jimny,4th gen - JB74,2022,345900,345900,26000,1 days 01:37:01.455585,2024-08-07 15:33:55.095157,2024-08-06 13:56:53.639572,True,autotrader
11226,https://img.autotrader.co.za/31598612/Crop640x480,,2024Suzuki Jimny 1.5 Gl Allgrip 5-door Manual,suzuki,jimny,4th gen - JB74,2024,389900,389900,250,0 days 00:00:00,2024-08-06 13:56:53.639572,2024-08-06 13:56:53.639572,True,autotrader
11227,https://img.autotrader.co.za/31602916/Crop640x480,,2020Suzuki Jimny 1.5 GLX AllGrip,suzuki,jimny,4th gen - JB74,2020,319900,319900,40000,20 days 23:13:45.550087,2024-08-27 13:10:39.189659,2024-08-06 13:56:53.639572,True,autotrader
11228,https://img.autotrader.co.za/31604629/Crop640x480,,2020Suzuki Jimny 1.5 GLX AllGrip,suzuki,jimny,4th gen - JB74,2020,319900,319900,39589,14 days 21:06:41.686627,2024-08-21 11:03:35.326199,2024-08-06 13:56:53.639572,True,autotrader
11229,https://img.autotrader.co.za/31608518/Crop640x480,,2022Suzuki Jimny 1.5 GL Allgrip,suzuki,jimny,4th gen - JB74,2022,333500,333500,42000,0 days 19:17:38.781027,2024-08-07 09:14:32.420599,2024-08-06 13:56:53.639572,True,autotrader
11230,https://img.autotrader.co.za/25518696/Crop640x480,,2024Suzuki Jimny 1.5 GLX AllGrip,suzuki,jimny,4th gen - JB74,2024,389850,389850,200,5 days 22:49:54.340125,2024-08-12 12:46:47.979697,2024-08-06 13:56:53.639572,True,autotrader
