,manufacturer,model,generation,year,min_price,max_price,time_online,last_seen,date_listed,mileage,status,site,title,ad_id,image_url,display_name
10628,Toyota,land-cruiser-prado,,2012,302900.0,302900.0,10 days 20:19:31.836932,2024-11-18 10:39:14.650320,2024-11-07 14:19:42.813388,299513,False,webuycars,2012 Toyota  Prado VX 3.0 TDI Auto,BB9209164,https://photos.webuycars.co.za/photobooth/BB9209164/Images/BB92091640.webp,Toyota land-cruiser-prado
10629,Bmw,3 series,,2008,36900.0,54900.0,25 days 06:47:07.956636,2024-10-08 19:29:38.244489,2024-09-13 12:42:30.287853,260181,True,webuycars,2008 BMW  3 Series 320i Auto (E90),BBA204837,https://photos.webuycars.co.za/photobooth/BBA204837/Images/BBA2048370.webp,Bmw 3 series
10630,Toyota,yaris,,2011,68900.0,68900.0,3 days 02:52:57.114999,2024-10-14 18:10:27.763317,2024-10-11 15:17:30.648318,264000,True,webuycars,2011 Toyota  Yaris Zen3+ 5-Door,BBAA04236,https://photos.webuycars.co.za/photobooth/BBAA04236/Images/BBAA042360.webp,Toyota yaris
10631,Bmw,1 series,,2007,33900.0,42900.0,17 days 19:53:04.879277,2024-10-21 08:59:51.600450,2024-10-03 13:06:46.721173,305000,True,webuycars,2007 BMW  1 Series 118i (E87),BBB100188,https://photos.webuycars.co.za/photobooth/BBB100188/Images/BBB1001880.webp,Bmw 1 series
10632,Toyota,corolla,,1993,34900.0,46900.0,33 days 01:44:22.768014,2024-10-21 09:04:22.910012,2024-09-18 07:20:00.141998,316000,True,webuycars,1993 Toyota  Corolla 1.6 GLE,BBCE05175,https://photos.webuycars.co.za/photobooth/BBCE05175/Images/BBCE051750.webp,Toyota corolla
10633,Bmw,3 series,,2016,146900.0,146900.0,2 days 16:44:36.792570,2024-10-30 11:28:55.891810,2024-10-27 18:44:19.099240,157050,True,webuycars,2016 BMW  3 Series 318i Auto (F30),BBD610551,https://photos.webuycars.co.za/photobooth/BBD610551/Images/BBD6105510.webp,Bmw 3 series
10634,Toyota,yaris,,2012,109900.0,119900.0,34 days 16:28:05.288823,2024-11-18 10:38:33.052140,2024-10-14 18:10:27.763317,88926,False,webuycars,2012 Toyota  Yaris Zen3 ACS,BBE905720,https://photos.webuycars.co.za/photobooth/BBE905720/Images/BBE9057200.webp,Toyota yaris
10635,Bmw,3 series,,2011,70900.0,74900.0,9 days 19:50:14.146789,2024-09-23 08:32:44.434642,2024-09-13 12:42:30.287853,191229,True,webuycars,2011 BMW  3 Series 320i Auto (E90),BBEA09012,https://photos.webuycars.co.za/photobooth/BBEA09012/Images/BBEA090120.webp,Bmw 3 series
10636,Audi,a3,,2012,119900.0,119900.0,2 days 15:22:56.196850,2024-10-02 06:31:08.936264,2024-09-29 15:08:12.739414,150000,True,webuycars,2012 Audi  A3 Sportback 1.8 TFSI AMB Stronic,BBFC12294,https://photos.webuycars.co.za/photobooth/BBFC12294/Images/BBFC122940.webp,Audi a3
10637,Toyota,rav 4,,2014,166900.0,166900.0,7 days 14:09:30.496940,2024-11-18 10:40:23.893220,2024-11-10 20:30:53.396280,190000,False,webuycars,2014 Toyota  RAV 4 2.0 GX,BC2115476,https://photos.webuycars.co.za/photobooth/BC2115476/Images/BC21154760.webp,Toyota rav 4
10638,Toyota,land-cruiser-prado,,2018,733900.0,769900.0,55 days 04:57:46.765298,2024-11-07 17:43:49.920987,2024-09-13 12:46:03.155689,113555,True,webuycars,2018 Toyota  Prado Vx-L 3.0d Auto,BC4400154,https://photos.webuycars.co.za/photobooth/BC4400154/Images/BC44001540.webp,Toyota land-cruiser-prado
10639,Bmw,3 series,,2011,112900.0,115900.0,49 days 19:23:40.013158,2024-11-18 10:33:40.805700,2024-09-29 15:10:00.792542,90000,False,webuycars,2011 BMW  3 Series 320i Auto (E90),BC5912406,https://photos.webuycars.co.za/photobooth/BC5912406/Images/BC59124060.webp,Bmw 3 series
10640,Bmw,1 series,,2013,109900.0,120900.0,37 days 19:18:39.933120,2024-11-18 10:31:44.957769,2024-10-11 15:13:05.024649,201000,False,webuycars,2013 BMW  1 Series 116i 5-Door Auto (F20),BC6D04094,https://photos.webuycars.co.za/photobooth/BC6D04094/Images/BC6D040940.webp,Bmw 1 series
10641,Bmw,3 series,,2010,125900.0,125900.0,10 days 20:19:03.710253,2024-11-18 10:33:40.805700,2024-11-07 14:14:37.095447,66765,False,webuycars,2010 BMW  3 Series 320i Auto (E90),BCBC10797,https://photos.webuycars.co.za/photobooth/BCBC10797/Images/BCBC107970.webp,Bmw 3 series
10642,Renault,sandero,,2017,91900.0,91900.0,0 days 00:00:00,2024-10-21 09:07:25.713376,2024-10-21 09:07:25.713376,130000,True,webuycars,2017 Renault  Sandero 900 T Dynamique,BCDF08639,https://photos.webuycars.co.za/photobooth/BCDF08639/Images/BCDF086390.webp,Renault sandero
10643,Suzuki,jimny,3rd gen - JB43,2018,212900.0,218900.0,30 days 01:43:30.579915,2024-11-18 10:42:55.651593,2024-10-19 08:59:25.071678,123891,False,webuycars,2018 Suzuki  Jimny 1.3 Auto,BCF307411,https://photos.webuycars.co.za/photobooth/BCF307411/Images/BCF3074110.webp,Suzuki jimny
10644,Toyota,land-cruiser-prado,,2018,736900.0,787900.0,57 days 20:06:02.331626,2024-11-18 10:39:14.650320,2024-09-21 14:33:12.318694,82752,False,webuycars,2018 Toyota  Prado Vx-L 3.0d Auto,BD0708456,https://photos.webuycars.co.za/photobooth/BD0708456/Images/BD07084560.webp,Toyota land-cruiser-prado
10645,Mercedes-Benz,c class,,2017,343900.0,343900.0,6 days 18:39:27.927488,2024-09-20 07:26:41.372641,2024-09-13 12:47:13.445153,57185,True,webuycars,2017 Mercedes-Benz  C Class C180 AMG Line Auto,BD3106520,https://photos.webuycars.co.za/photobooth/BD3106520/Images/BD31065200.webp,Mercedes-Benz c class
10646,Mercedes-Benz,c class,,2015,265900.0,265900.0,4 days 18:34:32.675507,2024-09-18 07:21:46.120660,2024-09-13 12:47:13.445153,170436,True,webuycars,2015 Mercedes-Benz  C Class C250 AMG Line Auto,BD3912621,https://photos.webuycars.co.za/photobooth/BD3912621/Images/BD39126210.webp,Mercedes-Benz c class
10647,Bmw,5 series,,2017,290900.0,297900.0,19 days 18:58:36.442633,2024-11-18 10:34:45.400096,2024-10-29 15:36:08.957463,202000,False,webuycars,2017 BMW  5 Series 530d M Sport Auto (G30),BD7612627,https://photos.webuycars.co.za/photobooth/BD7612627/Images/BD76126270.webp,Bmw 5 series
10648,Bmw,3 series,,2012,106900.0,106900.0,0 days 00:00:00,2024-11-11 17:56:50.287544,2024-11-11 17:56:50.287544,190500,True,webuycars,2012 BMW  3 Series 320i Auto (F30),BD9102318,https://photos.webuycars.co.za/photobooth/BD9102318/Images/BD91023180.webp,Bmw 3 series
10649,Toyota,land-cruiser-prado,,2016,381900.0,421900.0,65 days 21:53:11.494631,2024-11-18 10:39:14.650320,2024-09-13 12:46:03.155689,224000,False,webuycars,2016 Toyota  Prado VX 4.0 V6 Auto,BD9A10930,https://photos.webuycars.co.za/photobooth/BD9A10930/Images/BD9A109300.webp,Toyota land-cruiser-prado
10650,Bmw,3 series,,2015,126900.0,131900.0,5 days 18:29:27.626210,2024-09-19 07:11:57.914063,2024-09-13 12:42:30.287853,227610,True,webuycars,2015 BMW  3 Series 320i M Sport Auto (F30),BDA211944,https://photos.webuycars.co.za/photobooth/BDA211944/Images/BDA2119440.webp,Bmw 3 series
10651,Renault,sandero,,2013,99900.0,99900.0,0 days 16:55:22.924589,2024-11-06 12:19:59.650208,2024-11-05 19:24:36.725619,50900,True,webuycars,2013 Renault  Sandero 1.6 Stepway,BE1815031,https://photos.webuycars.co.za/photobooth/BE1815031/Images/BE18150310.webp,Renault sandero
10652,Toyota,land-cruiser-prado,,2014,301900.0,301900.0,0 days 00:00:00,2024-09-29 15:13:35.421085,2024-09-29 15:13:35.421085,303000,True,webuycars,2014 Toyota  Prado VX 4.0 V6 Auto,BE3613258,https://photos.webuycars.co.za/photobooth/BE3613258/Images/BE36132580.webp,Toyota land-cruiser-prado
10653,Mercedes-Benz,c class,,2014,207900.0,219900.0,33 days 03:00:34.761706,2024-10-16 15:47:48.206859,2024-09-13 12:47:13.445153,95000,True,webuycars,2014 Mercedes-Benz  C Class C180 Avantgarde Auto,BE4700844,https://photos.webuycars.co.za/photobooth/BE4700844/Images/BE47008440.webp,Mercedes-Benz c class
10654,Bmw,3 series,,2014,173900.0,179900.0,21 days 12:14:47.468262,2024-10-08 19:29:38.244489,2024-09-17 07:14:50.776227,114000,True,webuycars,2014 BMW  3 Series 320i Auto (F30),BE5A06400,https://photos.webuycars.co.za/photobooth/BE5A06400/Images/BE5A064000.webp,Bmw 3 series
10655,Toyota,yaris,,2006,99900.0,99900.0,11 days 20:14:35.771402,2024-10-07 17:16:12.214695,2024-09-25 21:01:36.443293,115000,True,webuycars,2006 Toyota  Yaris T3 Spirit Auto,BE6908363,https://photos.webuycars.co.za/photobooth/BE6908363/Images/BE69083630.webp,Toyota yaris
10656,Bmw,1 series,,2012,76900.0,88900.0,26 days 01:43:57.459235,2024-10-10 12:37:15.252189,2024-09-14 10:53:17.792954,148000,True,webuycars,2012 BMW  1 Series 116i 5-Door (F20),BE6A07062,https://photos.webuycars.co.za/photobooth/BE6A07062/Images/BE6A070620.webp,Bmw 1 series
10657,Bmw,1 series,,2016,99900.0,99900.0,2 days 20:39:03.004866,2024-11-18 10:31:44.957769,2024-11-15 13:52:41.952903,104000,False,webuycars,2016 BMW  1 Series 118i 5-Door (F20),BE6C05534,https://photos.webuycars.co.za/photobooth/BE6C05534/Images/BE6C055340.webp,Bmw 1 series
10658,Honda,cr-v,,2015,203900.0,215900.0,21 days 15:49:31.017932,2024-11-18 10:36:04.536995,2024-10-27 18:46:33.519063,143000,False,webuycars,2015 Honda  CR-V 2.0 Elegance Auto,BE8001188,https://photos.webuycars.co.za/photobooth/BE8001188/Images/BE80011880.webp,Honda cr-v
10659,Toyota,corolla,,2005,84900.0,84900.0,3 days 18:11:30.619003,2024-09-29 15:12:51.753390,2024-09-25 21:01:21.134387,255000,True,webuycars,2005 Toyota  Corolla 140i,BE8C09805,https://photos.webuycars.co.za/photobooth/BE8C09805/Images/BE8C098050.webp,Toyota corolla
10660,Bmw,3 series,,2007,48900.0,48900.0,0 days 18:12:18.124710,2024-10-10 12:38:46.673162,2024-10-09 18:26:28.548452,256000,True,webuycars,2007 BMW  3 Series 320i Auto (E90),BEA202520,https://photos.webuycars.co.za/photobooth/BEA202520/Images/BEA2025200.webp,Bmw 3 series
10661,Toyota,corolla,,2017,169900.0,169900.0,0 days 22:12:40.908455,2024-09-14 10:57:59.572631,2024-09-13 12:45:18.664176,182000,True,webuycars,2017 Toyota  Corolla 1.6 Prestige CVT,BEA709723,https://photos.webuycars.co.za/photobooth/BEA709723/Images/BEA7097230.webp,Toyota corolla
10662,Bmw,1 series,,2012,130900.0,130900.0,3 days 16:28:10.479702,2024-10-21 08:59:51.600450,2024-10-17 16:31:41.120748,132000,True,webuycars,2012 BMW  1 Series 116i 5-Door Auto (F20),BEB906668,https://photos.webuycars.co.za/photobooth/BEB906668/Images/BEB9066680.webp,Bmw 1 series
10663,Mercedes-Benz,c class,,2014,210900.0,228900.0,48 days 04:20:02.515932,2024-10-31 17:07:15.961085,2024-09-13 12:47:13.445153,122377,True,webuycars,2014 Mercedes-Benz  C Class C180 Auto,BEE000747,https://photos.webuycars.co.za/photobooth/BEE000747/Images/BEE0007470.webp,Mercedes-Benz c class
10664,Bmw,2 series,,2017,219900.0,272900.0,65 days 21:51:11.617559,2024-11-18 10:32:26.426670,2024-09-13 12:41:14.809111,88041,False,webuycars,2017 BMW  2 Series 220i Convert M Sport Auto (F23),BEEA10694,https://photos.webuycars.co.za/photobooth/BEEA10694/Images/BEEA106940.webp,Bmw 2 series
10665,Renault,sandero,,2015,140900.0,140900.0,12 days 16:55:17.651826,2024-10-12 08:10:39.856661,2024-09-29 15:15:22.204835,22000,True,webuycars,2015 Renault  Sandero 900t Stepway,BEF011753,https://photos.webuycars.co.za/photobooth/BEF011753/Images/BEF0117530.webp,Renault sandero
10666,Audi,a3,,2020,303900.0,317900.0,55 days 17:14:37.659145,2024-11-16 07:42:04.416731,2024-09-21 14:27:26.757586,90000,True,webuycars,2020 Audi  A3 1.0T FSI Stronic (30 TFSI),BF1009272,https://photos.webuycars.co.za/photobooth/BF1009272/Images/BF10092720.webp,Audi a3
10667,Bmw,1 series,,2014,65900.0,76900.0,9 days 19:51:17.361347,2024-11-17 10:04:05.632451,2024-11-07 14:12:48.271104,211000,True,webuycars,2014 BMW  1 Series 116i 5-Door Auto (F20),BF1907436,https://photos.webuycars.co.za/photobooth/BF1907436/Images/BF19074360.webp,Bmw 1 series
10668,Honda,cr-v,,2009,75900.0,77900.0,6 days 17:33:56.563364,2024-11-03 12:20:30.082427,2024-10-27 18:46:33.519063,230000,True,webuycars,2009 Honda  CR-V 2.4 Vtec Rvsi Auto,BF2B11768,https://photos.webuycars.co.za/photobooth/BF2B11768/Images/BF2B117680.webp,Honda cr-v
10669,Bmw,3 series,,2020,389900.0,399900.0,19 days 18:59:21.950046,2024-11-18 10:33:40.805700,2024-10-29 15:34:18.855654,95737,False,webuycars,2020 BMW  3 Series 320i M Sport Launch Edition Auto (G20),BF3210390,https://photos.webuycars.co.za/photobooth/BF3210390/Images/BF32103900.webp,Bmw 3 series
10670,Bmw,3 series,,2009,61900.0,61900.0,1 days 20:01:36.912706,2024-11-05 08:19:31.835169,2024-11-03 12:17:54.922463,265197,True,webuycars,2009 BMW  3 Series 325i Auto (E90),BF3616551,https://photos.webuycars.co.za/photobooth/BF3616551/Images/BF36165510.webp,Bmw 3 series
10671,Audi,a3,,2018,131000.0,131900.0,14 days 18:33:31.135480,2024-11-16 07:42:04.416731,2024-11-01 13:08:33.281251,217000,True,webuycars,2018 Audi  A3 Sportback 1.4 TFSI Stronic (35 TFSI),BF6F14795,https://photos.webuycars.co.za/photobooth/BF6F14795/Images/BF6F147950.webp,Audi a3
10672,Suzuki,jimny,4th gen - JB74,2021,327900.0,327900.0,13 days 09:13:38.757615,2024-09-26 22:01:07.345752,2024-09-13 12:47:28.588137,33476,True,webuycars,2021 Suzuki  Jimny 1.5 GLX,BF9202618,https://photos.webuycars.co.za/photobooth/BF9202618/Images/BF92026180.webp,Suzuki jimny
10673,Toyota,yaris,,2009,99900.0,99900.0,1 days 00:29:11.870293,2024-09-14 13:14:45.829510,2024-09-13 12:45:33.959217,89000,True,webuycars,2009 Toyota  Yaris T3 Spirit 5-Door,BF9905037,https://photos.webuycars.co.za/photobooth/BF9905037/Images/BF99050370.webp,Toyota yaris
10674,Mercedes-Benz,c class,,2015,221900.0,221900.0,24 days 10:45:23.009541,2024-10-14 18:12:04.382182,2024-09-20 07:26:41.372641,154272,True,webuycars,2015 Mercedes-Benz  C Class C180 Auto,BFB704285,https://photos.webuycars.co.za/photobooth/BFB704285/Images/BFB7042850.webp,Mercedes-Benz c class
10675,Bmw,3 series,,2013,84900.0,84900.0,4 days 01:56:42.172984,2024-11-07 14:14:37.095447,2024-11-03 12:17:54.922463,209876,True,webuycars,2013 BMW  3 Series 320i Auto (F30),BFC714196,https://photos.webuycars.co.za/photobooth/BFC714196/Images/BFC7141960.webp,Bmw 3 series
10676,Bmw,1 series,,2006,42900.0,42900.0,0 days 00:00:00,2024-10-30 21:37:25.437572,2024-10-30 21:37:25.437572,323844,True,webuycars,2006 BMW  1 Series 116i (E87),BFD108326,https://photos.webuycars.co.za/photobooth/BFD108326/Images/BFD1083260.webp,Bmw 1 series
10677,Bmw,5 series,,2016,197900.0,197900.0,11 days 22:23:03.500283,2024-11-18 10:34:45.400096,2024-11-06 12:11:41.899813,184000,False,webuycars,2016 BMW  5 Series 520i Auto M Sport (F10),BFFC13318,https://photos.webuycars.co.za/photobooth/BFFC13318/Images/BFFC133180.webp,Bmw 5 series
10678,Bmw,1 series,,2018,277900.0,277900.0,5 days 15:29:56.197936,2024-10-13 08:41:27.160653,2024-10-07 17:11:30.962717,133000,True,webuycars,2018 BMW  1 Series 120d M Sport 5-Door Auto (F20),C00201842,https://photos.webuycars.co.za/photobooth/C00201842/Images/C002018420.webp,Bmw 1 series
10679,Mercedes-Benz,c class,,2014,198900.0,198900.0,9 days 00:07:09.006862,2024-09-29 15:14:42.017769,2024-09-20 15:07:33.010907,216000,True,webuycars,2014 Mercedes-Benz  C Class C220 Bluetec Auto,C00A08305,https://photos.webuycars.co.za/photobooth/C00A08305/Images/C00A083050.webp,Mercedes-Benz c class
10680,Bmw,3 series,,2006,70900.0,70900.0,1 days 09:42:26.739836,2024-11-16 07:44:50.778924,2024-11-14 22:02:24.039088,244500,True,webuycars,2006 BMW  3 Series 320i Auto (E90),C01504743,https://photos.webuycars.co.za/photobooth/C01504743/Images/C015047430.webp,Bmw 3 series
10681,Bmw,1 series,,2005,60900.0,72900.0,20 days 10:24:11.804883,2024-10-03 22:23:44.902625,2024-09-13 11:59:33.097742,153946,True,webuycars,2005 BMW  1 Series 120i (E87),C03F10556,https://photos.webuycars.co.za/photobooth/C03F10556/Images/C03F105560.webp,Bmw 1 series
10682,Audi,a3,,2014,152900.0,157900.0,23 days 07:26:30.739253,2024-10-06 19:18:55.004917,2024-09-13 11:52:24.265664,159000,True,webuycars,2014 Audi  A3 1.4T FSI SE Stronic,C04007593,https://photos.webuycars.co.za/photobooth/C04007593/Images/C040075930.webp,Audi a3
10683,Audi,a3,,2013,114900.0,114900.0,5 days 18:10:07.897138,2024-09-20 07:19:46.588659,2024-09-14 13:09:38.691521,241000,True,webuycars,2013 Audi  A3 Sportback 1.4tfsi S,C04103431,https://photos.webuycars.co.za/photobooth/C04103431/Images/C041034310.webp,Audi a3
10684,Renault,megane,,2017,285900.0,285900.0,3 days 02:58:43.186475,2024-11-18 10:44:19.496524,2024-11-15 07:45:36.310049,56088,False,webuycars,2017 Renault  Megane RS 275 Trophy 3-Door,C04C04375,https://photos.webuycars.co.za/photobooth/C04C04375/Images/C04C043750.webp,Renault megane
10685,Toyota,corolla,,2017,135900.0,135900.0,8 days 23:28:37.611922,2024-09-22 12:13:56.276098,2024-09-13 12:45:18.664176,158657,True,webuycars,2017 Toyota  Corolla 1.3 Esteem,C05A02179,https://photos.webuycars.co.za/photobooth/C05A02179/Images/C05A021790.webp,Toyota corolla
10686,Bmw,3 series,,2016,290900.0,299900.0,28 days 19:31:29.618160,2024-10-13 08:43:11.266273,2024-09-14 13:11:41.648113,83981,True,webuycars,2016 BMW  3 Series 320d Auto (F30),C06912102,https://photos.webuycars.co.za/photobooth/C06912102/Images/C069121020.webp,Bmw 3 series
10687,Porsche,cayenne,,2014,313900.0,320900.0,28 days 19:22:29.157966,2024-10-12 08:07:11.305607,2024-09-13 12:44:42.147641,165910,True,webuycars,2014 Porsche  Cayenne Diesel TIP,C06E05060,https://photos.webuycars.co.za/photobooth/C06E05060/Images/C06E050600.webp,Porsche cayenne
10688,Mercedes-Benz,c class,,2018,339900.0,339900.0,11 days 16:21:05.812954,2024-10-18 11:46:32.695186,2024-10-06 19:25:26.882232,87000,True,webuycars,2018 Mercedes-Benz  C Class C180 Auto,C07201015,https://photos.webuycars.co.za/photobooth/C07201015/Images/C072010150.webp,Mercedes-Benz c class
10689,Audi,a3,,2019,276900.0,297900.0,65 days 22:38:17.764082,2024-11-18 10:30:42.029746,2024-09-13 11:52:24.265664,65000,False,webuycars,2019 Audi  A3 1.0T FSI Stronic (30 TFSI),C08103422,https://photos.webuycars.co.za/photobooth/C08103422/Images/C081034220.webp,Audi a3
10690,Bmw,3 series,,2012,102900.0,107900.0,13 days 17:01:05.883865,2024-10-19 08:54:11.900404,2024-10-05 15:53:06.016539,337000,True,webuycars,2012 BMW  3 Series 320d (F30),C0A212798,https://photos.webuycars.co.za/photobooth/C0A212798/Images/C0A2127980.webp,Bmw 3 series
10691,Toyota,corolla,,1986,33900.0,33900.0,0 days 00:00:00,2024-09-13 12:45:18.664176,2024-09-13 12:45:18.664176,264201,True,webuycars,1986 Toyota  Corolla 1.3 L,C0DC09690,https://photos.webuycars.co.za/photobooth/C0DC09690/Images/C0DC096900.webp,Toyota corolla
10692,Audi,a3,,2016,97900.0,117900.0,31 days 06:12:50.188313,2024-10-14 18:05:14.453977,2024-09-13 11:52:24.265664,256500,True,webuycars,2016 Audi  A3 1.6 TDI S Stronic,C0E307789,https://photos.webuycars.co.za/photobooth/C0E307789/Images/C0E3077890.webp,Audi a3
10693,Bmw,3 series,,2013,84900.0,120900.0,57 days 07:11:24.222027,2024-11-10 20:23:05.870140,2024-09-14 13:11:41.648113,138000,True,webuycars,2013 BMW  3 Series 320i (F30),C0E705939,https://photos.webuycars.co.za/photobooth/C0E705939/Images/C0E7059390.webp,Bmw 3 series
10694,Bmw,3 series,,2014,130900.0,130900.0,14 days 03:25:26.003723,2024-10-17 16:33:29.798003,2024-10-03 13:08:03.794280,145000,True,webuycars,2014 BMW  3 Series 316i Auto (F30),C0F300237,https://photos.webuycars.co.za/photobooth/C0F300237/Images/C0F3002370.webp,Bmw 3 series
10695,Bmw,3 series,,2002,42900.0,54900.0,19 days 09:56:03.653829,2024-10-07 17:13:01.487208,2024-09-18 07:16:57.833379,224694,True,webuycars,2002 BMW  3 Series 318i Exclusive (e46)f/l,C0F406643,https://photos.webuycars.co.za/photobooth/C0F406643/Images/C0F4066430.webp,Bmw 3 series
10696,Toyota,land-cruiser-prado,,2014,425900.0,453900.0,65 days 21:53:11.494631,2024-11-18 10:39:14.650320,2024-09-13 12:46:03.155689,288000,False,webuycars,2014 Toyota  Prado TX 3.0 TDI Auto,C0FB02261,https://photos.webuycars.co.za/photobooth/C0FB02261/Images/C0FB022610.webp,Toyota land-cruiser-prado
10697,Toyota,yaris,,2007,33900.0,33900.0,0 days 00:00:00,2024-10-02 06:36:20.676226,2024-10-02 06:36:20.676226,171000,True,webuycars,2007 Toyota  Yaris T3 A/C 5-Door,C11111657,https://photos.webuycars.co.za/photobooth/C11111657/Images/C111116570.webp,Toyota yaris
10698,Bmw,3 series,,2017,207900.0,219900.0,24 days 04:30:31.199355,2024-10-07 17:13:01.487208,2024-09-13 12:42:30.287853,148000,True,webuycars,2017 BMW  3 Series 320i Auto (F30),C11B02835,https://photos.webuycars.co.za/photobooth/C11B02835/Images/C11B028350.webp,Bmw 3 series
10699,Toyota,yaris,,2018,177900.0,177900.0,2 days 18:34:25.386140,2024-09-16 07:19:59.345357,2024-09-13 12:45:33.959217,128173,True,webuycars,2018 Toyota  Yaris 1.5 XS 5-Door,C12404074,https://photos.webuycars.co.za/photobooth/C12404074/Images/C124040740.webp,Toyota yaris
10700,Bmw,3 series,,2013,79900.0,79900.0,0 days 00:00:00,2024-10-18 11:42:00.769278,2024-10-18 11:42:00.769278,153000,True,webuycars,2013 Ford  Figo 1.4 Ambiente,C14B02885,https://photos.webuycars.co.za/photobooth/C14B02885/Images/C14B028850.webp,Bmw 3 series
10701,Audi,a3,,2020,283900.0,305900.0,60 days 03:20:51.229439,2024-11-18 10:30:42.029746,2024-09-19 07:09:50.800307,96524,False,webuycars,2020 Audi  A3 1.0T FSI Stronic (30 TFSI),C15607029,https://photos.webuycars.co.za/photobooth/C15607029/Images/C156070290.webp,Audi a3
10702,Suzuki,jimny,3rd gen - JB43,2018,234900.0,249900.0,41 days 17:24:40.413855,2024-11-18 10:42:55.651593,2024-10-07 17:18:15.237738,61000,False,webuycars,2018 Suzuki  Jimny 1.3 Auto,C18B00727,https://photos.webuycars.co.za/photobooth/C18B00727/Images/C18B007270.webp,Suzuki jimny
10703,Toyota,rav 4,,2018,223900.0,229900.0,14 days 23:16:31.604683,2024-11-11 18:06:55.235763,2024-10-27 18:50:23.631080,121000,True,webuycars,2018 Toyota  RAV 4 2.0 GX,C18B01904,https://photos.webuycars.co.za/photobooth/C18B01904/Images/C18B019040.webp,Toyota rav 4
10704,Bmw,3 series,,2016,319900.0,326900.0,13 days 00:09:56.380969,2024-10-06 19:20:54.260927,2024-09-23 19:10:57.879958,72133,True,webuycars,2016 BMW  3 Series 330i M Sport Auto (F30),C1A113826,https://photos.webuycars.co.za/photobooth/C1A113826/Images/C1A1138260.webp,Bmw 3 series
10705,Audi,a3,,2009,69900.0,77900.0,16 days 21:22:08.748495,2024-11-18 10:30:42.029746,2024-11-01 13:08:33.281251,201000,False,webuycars,2009 Audi  A3 1.8 TFSI Ambition S Tronic,C1BC14784,https://photos.webuycars.co.za/photobooth/C1BC14784/Images/C1BC147840.webp,Audi a3
10706,Bmw,3 series,,2012,141900.0,162900.0,42 days 15:12:46.544773,2024-11-18 10:33:40.805700,2024-10-06 19:20:54.260927,155692,False,webuycars,2012 BMW  3 Series 328i Sport Line Auto (F30),C1C101467,https://photos.webuycars.co.za/photobooth/C1C101467/Images/C1C1014670.webp,Bmw 3 series
10707,Mercedes-Benz,c class,,2016,199900.0,235900.0,46 days 15:09:16.252106,2024-11-18 10:41:54.931956,2024-10-02 19:32:38.679850,132000,False,webuycars,2016 Mercedes-Benz  C Class C200 AMG Line Auto,C1C914962,https://photos.webuycars.co.za/photobooth/C1C914962/Images/C1C9149620.webp,Mercedes-Benz c class
10708,Bmw,3 series,,2016,260900.0,267900.0,28 days 05:00:14.837113,2024-11-07 17:39:01.510275,2024-10-10 12:38:46.673162,173000,True,webuycars,2016 BMW  3 Series 330i M Sport Auto (F30),C1CC02628,https://photos.webuycars.co.za/photobooth/C1CC02628/Images/C1CC026280.webp,Bmw 3 series
10709,Honda,cr-v,,2009,68900.0,68900.0,1 days 00:08:35.467052,2024-11-16 07:47:15.390334,2024-11-15 07:38:39.923282,300000,True,webuycars,2009 Honda  CR-V 2.2 Ctdi,C1D804164,https://photos.webuycars.co.za/photobooth/C1D804164/Images/C1D8041640.webp,Honda cr-v
10710,Bmw,3 series,,2014,120900.0,120900.0,0 days 00:00:00,2024-09-29 15:10:00.792542,2024-09-29 15:10:00.792542,185368,True,webuycars,2014 BMW  3 Series 316i Modern Line Auto (F30),C1EE11036,https://photos.webuycars.co.za/photobooth/C1EE11036/Images/C1EE110360.webp,Bmw 3 series
10711,Toyota,land-cruiser-prado,,2017,774900.0,774900.0,8 days 19:25:06.689525,2024-11-15 07:41:28.939251,2024-11-06 12:16:22.249726,92000,True,webuycars,2017 Toyota  Prado Vx-L 3.0d Auto,C20316717,https://photos.webuycars.co.za/photobooth/C20316717/Images/C203167170.webp,Toyota land-cruiser-prado
10712,Bmw,3 series,,2016,193900.0,211900.0,65 days 21:51:10.517847,2024-11-18 10:33:40.805700,2024-09-13 12:42:30.287853,84000,False,webuycars,2016 BMW  3 Series 318i Auto (F30),C20E10511,https://photos.webuycars.co.za/photobooth/C20E10511/Images/C20E105110.webp,Bmw 3 series
10713,Honda,cr-v,,2006,60900.0,64900.0,14 days 22:15:34.454568,2024-11-18 10:36:04.536995,2024-11-03 12:20:30.082427,284676,False,webuycars,2006 Honda  CR-V 2.0 RVI Auto,C21016073,https://photos.webuycars.co.za/photobooth/C21016073/Images/C210160730.webp,Honda cr-v
10714,Audi,a3,,2009,73900.0,77900.0,10 days 20:19:01.053549,2024-11-18 10:30:42.029746,2024-11-07 14:11:40.976197,227709,False,webuycars,2009 Audi  A3 Sportback 1.8 TFSI AMB Stronic,C21900970,https://photos.webuycars.co.za/photobooth/C21900970/Images/C219009700.webp,Audi a3
10715,Bmw,3 series,,2009,31900.0,58900.0,37 days 20:18:54.658799,2024-10-21 09:01:24.946652,2024-09-13 12:42:30.287853,193000,True,webuycars,2009 BMW  3 Series 320i Start (E90),C21B01316,https://photos.webuycars.co.za/photobooth/C21B01316/Images/C21B013160.webp,Bmw 3 series
